record_id,factory_id,factory_name,latitude,longitude,production_line,machine_id,machine_type,timestamp,shift,units_produced,machine_hours,defects,defect_level,operator_id,operator_notes,date
R00940,F003,South Plant,12.97000674,77.57685769,Line-C,F003_Line-C_Lathe_5,Lathe,25-03-2025 10:41,Evening,59,5.36,3,Medium,OP048,normal operation,25-03-2025
R00941,F003,South Plant,12.97797482,77.59127091,Line-B,F003_Line-B_Press_2,Press,24-01-2025 12:49,Day,113,9.66,5,Medium,OP009,normal operation,24-01-2025
R00942,F002,East Plant,19.06643731,72.87337854,Line-A,F002_Line-A_Lathe_10,Lathe,27-02-2025 14:21,Day,109,11.03,7,High,OP018,normal operation,27-02-2025
R00943,F003,South Plant,12.964758,77.59015956,Line-C,F003_Line-C_Press_6,Press,03-01-2025 11:00,Evening,72,6.08,1,Low,OP010,normal operation,03-01-2025
R00944,F001,North Plant,28.7074335,77.10397799,Line-C,F001_Line-C_CNC_2,CNC,06-02-2025 06:01,Day,125,8.14,0,None,OP018,normal operation,06-02-2025
R00945,F001,North Plant,28.70145519,77.10876397,Line-C,F001_Line-C_Press_1,Press,31-01-2025 00:30,Evening,77,6.4,1,Low,OP006,normal operation,31-01-2025
R00946,F001,North Plant,28.68933343,77.11307801,Line-A,F001_Line-A_Press_6,Press,24-02-2025 11:48,Evening,89,6.7,3,Medium,OP020,jam calibration,24-02-2025
R00947,F002,East Plant,19.08627046,72.87139179,Line-B,F002_Line-B_Lathe_1,Lathe,12-02-2025 17:07,Evening,64,6.45,2,Low,OP006,normal operation,12-02-2025
R00948,F001,North Plant,28.6977641,77.08343763,Line-A,F001_Line-A_CNC_7,CNC,10-01-2025 11:20,Evening,63,3.7,0,None,OP035,normal operation,10-01-2025
R00949,F002,East Plant,19.08382704,72.88144848,Line-A,F002_Line-A_CNC_5,CNC,19-02-2025 00:31,Evening,152,10.97,4,Medium,OP001,normal operation,19-02-2025
R00950,F001,North Plant,28.71526634,77.10483607,Line-C,F001_Line-C_CNC_8,CNC,01-02-2025 18:21,Evening,77,4.77,3,Medium,OP048,sensor,01-02-2025
R00951,F001,North Plant,28.69297925,77.09078516,Line-B,F001_Line-B_Lathe_2,Lathe,08-03-2025 12:40,Evening,55,5.55,4,Medium,OP043,normal operation,08-03-2025
R00952,F001,North Plant,28.70758627,77.09380924,Line-B,F001_Line-B_Press_5,Press,12-02-2025 21:30,Day,130,10.14,3,Medium,OP011,normal operation,12-02-2025
R00953,F003,South Plant,12.97216511,77.59335078,Line-C,F003_Line-C_CNC_9,CNC,08-03-2025 22:50,Evening,94,6.29,1,Low,OP008,lubrication lubrication,08-03-2025
R00954,F002,East Plant,19.08323582,72.87510238,Line-C,F002_Line-C_CNC_6,CNC,07-01-2025 22:24,Night,118,8.75,5,Medium,OP043,normal operation,07-01-2025
R00955,F001,North Plant,28.70033577,77.10566068,Line-A,F001_Line-A_CNC_7,CNC,11-02-2025 20:21,Night,120,9.29,2,Low,OP001,normal operation,11-02-2025
R00956,F001,North Plant,28.69621978,77.1046114,Line-B,F001_Line-B_Lathe_7,Lathe,02-02-2025 11:43,Day,105,10.81,5,Medium,OP001,normal operation,02-02-2025
R00957,F001,North Plant,28.70978645,77.10632922,Line-C,F001_Line-C_Robot_8,Robot,30-03-2025 09:09,Day,157,8.18,1,Low,OP039,lubrication,30-03-2025
R00958,F002,East Plant,19.07136582,72.86704844,Line-A,F002_Line-A_CNC_8,CNC,14-01-2025 05:06,Day,124,7.68,1,Low,OP044,normal operation,14-01-2025
R00959,F003,South Plant,12.97283429,77.58001787,Line-B,F003_Line-B_Milling_1,Milling,09-01-2025 15:47,Night,41,3.7,3,Medium,OP023,normal operation,09-01-2025
R00960,F003,South Plant,12.9797133,77.60285184,Line-A,F003_Line-A_Lathe_2,Lathe,19-01-2025 05:10,Day,87,7.99,6,High,OP032,normal operation,19-01-2025
R00961,F001,North Plant,28.67956996,77.08480709,Line-B,F001_Line-B_Milling_6,Milling,27-02-2025 10:14,Night,39,3.8,0,None,OP047,none,27-02-2025
R00962,F001,North Plant,28.70578922,77.08933103,Line-C,F001_Line-C_Press_3,Press,03-02-2025 01:18,Day,103,8.58,3,Medium,OP003,normal operation,03-02-2025
R00963,F002,East Plant,19.09449891,72.86825901,Line-C,F002_Line-C_Press_5,Press,12-03-2025 17:47,Night,61,5.38,2,Low,OP045,normal operation,12-03-2025
R00964,F002,East Plant,19.09358268,72.87231465,Line-A,F002_Line-A_Lathe_9,Lathe,14-02-2025 22:34,Day,77,6.87,4,Medium,OP021,power calibration power,14-02-2025
R00965,F002,East Plant,19.08244522,72.87199531,Line-B,F002_Line-B_Robot_10,Robot,13-03-2025 12:02,Evening,145,7.13,0,None,OP011,normal operation,13-03-2025
R00966,F001,North Plant,28.70679668,77.10119639,Line-C,F001_Line-C_CNC_5,CNC,03-02-2025 23:04,Day,118,7.62,4,Medium,OP035,overheat power,03-02-2025
R00967,F002,East Plant,19.0684959,72.85607968,Line-A,F002_Line-A_Robot_9,Robot,19-02-2025 14:58,Day,137,7.35,2,Low,OP047,normal operation,19-02-2025
R00968,F001,North Plant,28.71059609,77.09567654,Line-A,F001_Line-A_Lathe_6,Lathe,22-03-2025 09:38,Day,57,5.92,3,Medium,OP016,normal operation,22-03-2025
R00969,F002,East Plant,19.0981433,72.86422291,Line-C,F002_Line-C_CNC_9,CNC,19-02-2025 11:41,Day,118,8.11,1,Low,OP013,normal operation,19-02-2025
R00970,F003,South Plant,12.98426661,77.58488938,Line-C,F003_Line-C_Press_9,Press,20-01-2025 20:38,Day,99,8.49,5,Medium,OP040,sensor vibration,20-01-2025
R00971,F002,East Plant,19.07337093,72.8557591,Line-B,F002_Line-B_Lathe_2,Lathe,14-01-2025 00:06,Evening,60,6.34,3,Medium,OP034,normal operation,14-01-2025
R00972,F003,South Plant,12.96559661,77.60053539,Line-A,F003_Line-A_CNC_3,CNC,23-01-2025 14:31,Evening,156,9.71,1,Low,OP003,misalignment,23-01-2025
R00973,F001,North Plant,28.70438339,77.11381855,Line-B,F001_Line-B_CNC_1,CNC,16-03-2025 02:03,Night,107,7.65,1,Low,OP042,misalignment sensor,16-03-2025
R00974,F003,South Plant,12.9607069,77.61228402,Line-B,F003_Line-B_Press_10,Press,02-02-2025 19:03,Evening,68,4.92,3,Medium,OP004,normal operation,02-02-2025
R00975,F002,East Plant,19.09110591,72.87985069,Line-A,F002_Line-A_Lathe_2,Lathe,03-01-2025 13:02,Evening,72,6.94,1,Low,OP014,normal operation,03-01-2025
R00976,F003,South Plant,12.96307181,77.59848659,Line-B,F003_Line-B_Milling_2,Milling,01-03-2025 07:34,Day,62,5,3,Medium,OP041,normal operation,01-03-2025
R00977,F001,North Plant,28.68856353,77.10389041,Line-B,F001_Line-B_Lathe_7,Lathe,17-02-2025 11:00,Night,59,5.95,2,Low,OP046,lubrication,17-02-2025
R00978,F003,South Plant,12.96807546,77.61608297,Line-B,F003_Line-B_Press_2,Press,08-02-2025 20:43,Day,82,6.82,3,Medium,OP005,normal operation,08-02-2025
R00979,F001,North Plant,28.70411463,77.09576343,Line-C,F001_Line-C_CNC_4,CNC,11-03-2025 00:26,Night,119,7.58,4,Medium,OP025,normal operation,11-03-2025
R00980,F001,North Plant,28.70958071,77.10379368,Line-A,F001_Line-A_Press_4,Press,16-03-2025 02:04,Evening,61,5.1,2,Low,OP041,vibration,16-03-2025
R00981,F003,South Plant,12.95540827,77.6008974,Line-C,F003_Line-C_Lathe_2,Lathe,23-03-2025 13:25,Evening,65,5.37,1,Low,OP037,normal operation,23-03-2025
R00982,F002,East Plant,19.07404797,72.87043943,Line-C,F002_Line-C_Press_7,Press,14-01-2025 21:34,Day,111,8.42,6,High,OP011,normal operation,14-01-2025
R00983,F001,North Plant,28.73200292,77.08609115,Line-C,F001_Line-C_Press_6,Press,27-03-2025 07:41,Evening,140,11.15,6,High,OP011,overheat vibration lubrication,27-03-2025
R00984,F003,South Plant,12.96319502,77.5896498,Line-B,F003_Line-B_Milling_6,Milling,13-03-2025 01:07,Day,51,4.76,3,Medium,OP021,normal operation,13-03-2025
R00985,F002,East Plant,19.08280163,72.8637478,Line-B,F002_Line-B_Robot_7,Robot,12-02-2025 11:47,Day,164,8.07,1,Low,OP039,normal operation,12-02-2025
R00986,F001,North Plant,28.70399159,77.09970188,Line-C,F001_Line-C_Press_7,Press,12-03-2025 14:15,Day,101,7.82,8,High,OP048,normal operation,12-03-2025
R00987,F002,East Plant,19.07243603,72.89235355,Line-B,F002_Line-B_Milling_8,Milling,20-02-2025 10:49,Night,68,5.74,1,Low,OP001,vibration calibration calibration,20-02-2025
R00988,F001,North Plant,28.70919295,77.09633929,Line-B,F001_Line-B_Lathe_9,Lathe,19-01-2025 02:49,Evening,68,6.24,2,Low,OP020,normal operation,19-01-2025
R00989,F001,North Plant,28.71203947,77.09953693,Line-B,F001_Line-B_Milling_4,Milling,12-02-2025 04:57,Evening,65,5.56,2,Low,OP002,normal operation,12-02-2025
R00990,F003,South Plant,12.97940202,77.58285798,Line-B,F003_Line-B_Milling_9,Milling,13-03-2025 21:40,Evening,76,6.21,2,Low,OP037,normal operation,13-03-2025
R00991,F003,South Plant,12.98129841,77.59696098,Line-A,F003_Line-A_CNC_8,CNC,15-02-2025 20:04,Night,128,8.38,4,Medium,OP010,normal operation,15-02-2025
R00992,F001,North Plant,28.70342553,77.11443612,Line-B,F001_Line-B_Press_10,Press,01-02-2025 08:49,Day,80,6.59,3,Medium,OP015,normal operation,01-02-2025
R00993,F002,East Plant,19.07864029,72.8672219,Line-B,F002_Line-B_CNC_7,CNC,14-03-2025 20:17,Night,114,7.07,3,Medium,OP014,normal operation,14-03-2025
R00994,F003,South Plant,12.99197211,77.59607077,Line-A,F003_Line-A_Lathe_8,Lathe,23-01-2025 20:31,Night,61,6.54,3,Medium,OP032,normal operation,23-01-2025
R00995,F003,South Plant,12.94237291,77.58316113,Line-C,F003_Line-C_Lathe_2,Lathe,19-03-2025 10:30,Day,84,8.44,1,Low,OP042,normal operation,19-03-2025
R00996,F002,East Plant,19.06156799,72.88408187,Line-A,F002_Line-A_Lathe_10,Lathe,18-02-2025 06:58,Day,84,9.2,4,Medium,OP006,normal operation,18-02-2025
R00997,F001,North Plant,28.69807203,77.10745784,Line-B,F001_Line-B_Press_7,Press,25-02-2025 07:04,Night,93,7,4,Medium,OP008,jam,25-02-2025
R00998,F003,South Plant,12.96324083,77.59187539,Line-C,F003_Line-C_Robot_1,Robot,24-03-2025 14:42,Evening,160,7.42,3,Medium,OP050,normal operation,24-03-2025
R00999,F003,South Plant,12.95436697,77.59699935,Line-B,F003_Line-B_CNC_9,CNC,06-01-2025 11:51,Evening,89,6,1,Low,OP021,power lubrication overheat,06-01-2025
